datetime,MW,80GAW,26WIS,26WOS,dTemp,k,Q
2020-03-15 05:00:00,-0.01,1.77,29.81,29.75,0.06,249.86,0.01
2020-03-15 06:00:00,-0.01,1.77,30.08,30.04,0.04,249.86,0
2020-03-15 07:00:00,-0.01,1.75,30.31,30.27,0.04,249.86,0.01
2020-03-15 08:00:00,-0.01,117.72,29.57,28.91,0.66,249.86,5.37
2020-03-15 09:00:00,-0.01,3.01,29.26,28.18,1.08,249.86,0.22
2020-03-15 10:00:00,62.1,4206.07,26.86,29.64,2.78,249.86,812.48
2020-03-15 11:00:00,73.3,4869.86,26.3,30.2,3.9,249.86,1316.98
2020-03-15 12:00:00,74.43,4760.16,29.64,27.07,2.57,249.86,849.72
2020-03-15 13:00:00,74.23,4789.7,30,26.97,3.02,249.86,1005.35
2020-03-15 14:00:00,11.1,1356.06,27.83,28.81,0.98,249.86,92.23
2020-03-15 15:00:00,75.27,4886.98,26.78,30.5,3.71,249.86,1260.03
2020-03-15 16:00:00,74.78,4775.94,30.08,27.55,2.54,249.86,840.6
2020-03-15 17:00:00,75.67,4782.77,30.47,27.47,3,249.86,996.62
2020-03-15 18:00:00,74.44,4880.34,27.35,30.8,3.46,249.86,1170.38
2020-03-15 19:00:00,73.29,4899.6,27.05,30.93,3.87,249.86,1317.35
2020-03-15 20:00:00,77.96,4759.59,30.36,27.8,2.56,249.86,844.19
2020-03-15 21:00:00,79.65,4780.25,30.58,27.48,3.11,249.86,1030.3
2020-03-15 22:00:00,67.41,4875.69,27.3,30.79,3.49,249.86,1180.18
2020-03-15 23:00:00,60.57,4900.09,26.99,30.78,3.79,249.86,1288.39
2020-03-16 00:00:00,31.74,2855.61,29.37,27.88,1.49,249.86,296.07
2020-03-16 01:00:00,-0.01,3.32,29.11,28.3,0.82,249.86,0.19
2020-03-16 02:00:00,-0.01,1.75,29.43,28.92,0.51,249.86,0.06
2020-03-16 03:00:00,-0.01,1.76,29.73,29.53,0.19,249.86,0.02
2020-03-16 04:00:00,-0.01,1.74,30,29.92,0.08,249.86,0.01
2020-03-16 05:00:00,-0.01,1.71,30.23,30.2,0.03,249.86,0
2020-03-16 06:00:00,-0.01,1.77,30.44,30.42,0.02,249.86,0
2020-03-16 07:00:00,6.96,630.61,30.28,30.53,0.26,249.86,11.16
2020-03-16 08:00:00,45.73,3231.86,29.31,27.67,1.64,249.86,368.15
2020-03-16 09:00:00,15.38,1148.95,29.04,27.9,1.14,249.86,91.03
2020-03-16 10:00:00,82.5,4847.54,27.01,30.4,3.39,249.86,1139.43
2020-03-16 11:00:00,78.66,4880.57,26.87,30.82,3.95,249.86,1337.77
2020-03-16 12:00:00,81.76,4749.91,30.23,27.54,2.69,249.86,888.38
2020-03-16 13:00:00,79.5,4736.7,30.53,27.3,3.23,249.86,1061.95
2020-03-16 14:00:00,23.25,2227.78,27.32,29.12,1.8,249.86,278.18
2020-03-16 15:00:00,62.73,4856.39,26.83,30.57,3.74,249.86,1260.81
2020-03-16 16:00:00,64.22,4803.58,29.96,27.55,2.4,249.86,801.41
2020-03-16 17:00:00,71.06,4803.58,30.25,27.42,2.83,249.86,944.03
2020-03-16 18:00:00,64.12,4880.58,27.15,30.45,3.3,249.86,1118.12
2020-03-16 19:00:00,5.8,816.45,27.73,29.33,1.6,249.86,90.92
2020-03-16 20:00:00,46.92,3557.09,29.52,27.97,1.55,249.86,382.89
2020-03-16 21:00:00,61.33,4713.11,30.21,27.42,2.79,249.86,913.36
2020-03-16 22:00:00,63.29,4888.85,27.19,30.43,3.25,249.86,1101.55
2020-03-16 23:00:00,62.25,4894.71,26.96,30.63,3.67,249.86,1245.93
2020-03-17 00:00:00,63.54,4809.77,30.01,27.63,2.38,249.86,796.06
2020-03-17 01:00:00,48.73,3898.93,29.86,27.51,2.35,249.86,635.92
2020-03-17 02:00:00,-0.01,1.74,29.12,28.57,0.56,249.86,0.07
2020-03-17 03:00:00,-0.01,1.72,29.5,29.31,0.19,249.86,0.02
2020-03-17 04:00:00,-0.01,1.72,29.8,29.77,0.03,249.86,0
2020-03-17 05:00:00,-0.01,1.72,30.07,30.1,0.04,249.86,0
2020-03-17 06:00:00,-0.01,1.72,30.3,30.36,0.05,249.86,0.01
2020-03-17 07:00:00,-0.01,1.72,30.51,30.56,0.05,249.86,0.01
2020-03-17 08:00:00,-0.01,140.51,30.61,30.51,0.1,249.86,0.98
2020-03-17 09:00:00,-0.01,2.6,29.02,27.83,1.18,249.86,0.21
2020-03-17 10:00:00,63.85,4325.99,27.26,29.83,2.57,249.86,771.26
2020-03-17 11:00:00,75.92,4856.29,26.96,30.72,3.76,249.86,1267.95
2020-03-17 12:00:00,79.13,4733.61,30.23,27.62,2.6,249.86,855.78
2020-03-17 13:00:00,57.43,3964.79,30.2,27.49,2.71,249.86,746.77
2020-03-17 14:00:00,4.8,527.85,28.94,28.48,0.45,249.86,16.54
2020-03-17 15:00:00,80.88,4829.72,27.15,30.95,3.8,249.86,1272.98
2020-03-17 16:00:00,80.34,4645.16,30.54,27.77,2.77,249.86,894.23
2020-03-17 17:00:00,80.47,4622.17,30.86,27.55,3.31,249.86,1063.14
2020-03-17 18:00:00,83.18,4775.93,27.37,31.08,3.71,249.86,1228.54
2020-03-17 19:00:00,83.07,4785.49,26.49,30.74,4.25,249.86,1411.88
2020-03-17 20:00:00,81.62,4708.02,30.28,27.3,2.98,249.86,974.09
2020-03-17 21:00:00,80.48,4726.55,30.81,27.43,3.38,249.86,1109.7
2020-03-17 22:00:00,75.44,4799.25,27.3,31.02,3.71,249.86,1236.82
2020-03-17 23:00:00,69,4824.73,26.96,31.03,4.07,249.86,1363.84
2020-03-18 00:00:00,47.61,4160.62,29.98,27.69,2.29,249.86,660.16
2020-03-18 01:00:00,-0.01,3.02,29.15,28.28,0.87,249.86,0.18
2020-03-18 02:00:00,-0.01,1.74,29.57,28.99,0.58,249.86,0.07
2020-03-18 03:00:00,-0.01,1.76,29.89,29.68,0.21,249.86,0.03
2020-03-18 04:00:00,-0.01,1.8,30.19,30.1,0.08,249.86,0.01
2020-03-18 05:00:00,-0.01,1.79,30.45,30.41,0.03,249.86,0
2020-03-18 06:00:00,-0.01,1.78,30.68,30.66,0.03,249.86,0
2020-03-18 07:00:00,-0.01,1.77,30.89,30.85,0.04,249.86,0
2020-03-18 08:00:00,-0.01,137.91,29.88,29.23,0.65,249.86,6.25
2020-03-18 09:00:00,-0.01,2.59,29.41,28.15,1.26,249.86,0.23
2020-03-18 10:00:00,58.38,4672.39,27.16,30.09,2.94,249.86,951.8
2020-03-18 11:00:00,77.45,4798.06,27.01,30.69,3.67,249.86,1223.09
2020-03-18 12:00:00,81.21,4684.78,30.22,27.63,2.59,249.86,841.48
2020-03-18 13:00:00,74.94,4704.4,30.53,27.44,3.09,249.86,1008.55
2020-03-18 14:00:00,-0.01,9.48,29.07,28.62,0.46,249.86,0.3
2020-03-18 15:00:00,77.11,4460.52,27.4,30.74,3.34,249.86,1033.42
2020-03-18 16:00:00,85.62,4678.91,30.7,27.87,2.83,249.86,919.18
2020-03-18 17:00:00,83.77,4700.24,31.02,27.67,3.35,249.86,1093.92
2020-03-18 18:00:00,46.54,3058.19,27.83,30.51,2.68,249.86,569
2020-03-18 19:00:00,-0.01,1.77,28.82,29.91,1.09,249.86,0.13
2020-03-18 20:00:00,49.69,3531.95,29.99,28.06,1.93,249.86,473.63
2020-03-18 21:00:00,79.73,4635.8,30.81,27.6,3.21,249.86,1032.5
2020-03-18 22:00:00,80.29,4767.26,27.46,31.13,3.66,249.86,1212.6
2020-03-18 23:00:00,44.9,3236.21,27.24,30.46,3.21,249.86,721.79
2020-03-19 00:00:00,-0.01,1.77,28.36,29.66,1.3,249.86,0.16
2020-03-19 01:00:00,-0.01,1.77,29.13,30.02,0.89,249.86,0.11
2020-03-19 02:00:00,-0.01,1.77,29.67,30.29,0.61,249.86,0.08
2020-03-19 03:00:00,-0.01,1.85,30.11,30.54,0.43,249.86,0.06
2020-03-19 04:00:00,-0.01,1.83,30.44,30.73,0.29,249.86,0.04
2020-03-19 05:00:00,-0.01,1.78,30.7,30.88,0.18,249.86,0.02
2020-03-19 06:00:00,-0.01,1.78,30.91,31,0.09,249.86,0.01
2020-03-19 07:00:00,-0.01,1.78,31.09,31.1,0.01,249.86,0
2020-03-19 08:00:00,0,162.33,30.79,30.52,0.27,249.86,3.06
2020-03-19 09:00:00,14.55,1295.44,29.21,27.45,1.76,249.86,158.2
2020-03-19 10:00:00,63.72,4829.13,26.73,30.02,3.28,249.86,1100.94
2020-03-19 11:00:00,60.03,4863.38,26.44,30.2,3.76,249.86,1269.45
2020-03-19 12:00:00,60.87,4747.03,29.63,27.18,2.45,249.86,806.6
2020-03-19 13:00:00,15.99,1641.75,29.03,27.61,1.42,249.86,161.86
2020-03-19 14:00:00,-0.07,130.44,29.06,28.54,0.52,249.86,4.67
2020-03-19 15:00:00,73.83,4819.53,26.99,30.4,3.42,249.86,1142.53
2020-03-19 16:00:00,77.23,4732.5,30.22,27.68,2.54,249.86,835.8
2020-03-19 17:00:00,72.89,4755.35,30.56,27.57,2.99,249.86,987.35
2020-03-19 18:00:00,77.46,4804.05,27.31,30.75,3.44,249.86,1147.24
2020-03-19 19:00:00,81.13,4809.31,26.42,30.41,3.99,249.86,1331.33
2020-03-19 20:00:00,82.19,4692.69,30.16,27.43,2.73,249.86,889.43
2020-03-19 21:00:00,82.03,4708.37,30.86,27.63,3.24,249.86,1057.55
2020-03-19 22:00:00,84.66,4756.82,27.48,31.19,3.71,249.86,1226.03
2020-03-19 23:00:00,81.98,4792.51,27.17,31.4,4.23,249.86,1407.39
2020-03-20 00:00:00,82.04,4680.4,30.69,27.81,2.88,249.86,936.83
2020-03-20 01:00:00,46.06,3066.89,30.24,27.81,2.43,249.86,516.71
2020-03-20 02:00:00,-0.01,1.82,29.5,28.84,0.66,249.86,0.08
2020-03-20 03:00:00,-0.01,1.78,29.77,29.53,0.24,249.86,0.03
2020-03-20 04:00:00,-0.01,1.83,30.04,29.96,0.08,249.86,0.01
2020-03-20 05:00:00,-0.01,1.84,30.31,30.28,0.02,249.86,0
2020-03-20 06:00:00,-0.01,1.83,30.55,30.54,0.01,249.86,0
2020-03-20 07:00:00,-0.01,1.82,30.77,30.75,0.02,249.86,0
2020-03-20 08:00:00,-0.01,1.8,30.95,30.91,0.04,249.86,0.01
2020-03-20 09:00:00,-0.01,139.82,29.43,28.28,1.15,249.86,11.12
2020-03-20 10:00:00,-0.01,1.77,29.46,28.68,0.78,249.86,0.1
2020-03-20 11:00:00,-0.01,1.79,29.62,29.32,0.3,249.86,0.04
2020-03-20 12:00:00,47.85,3367.13,29.92,28.08,1.84,249.86,430.22
2020-03-20 13:00:00,85.18,4606.56,30.52,27.5,3.02,249.86,965.72
2020-03-20 14:00:00,83.91,4754.4,27.35,30.9,3.55,249.86,1170.76
2020-03-20 15:00:00,84.47,4774.76,27.11,31.2,4.09,249.86,1354.18
2020-03-20 16:00:00,85,4676.71,30.63,27.84,2.79,249.86,906.9
2020-03-20 17:00:00,84.72,4707.11,30.95,27.65,3.3,249.86,1076.78
2020-03-20 18:00:00,64.35,4041.12,27.55,30.77,3.22,249.86,904.39
2020-03-20 19:00:00,-0.01,1.85,28.52,29.75,1.23,249.86,0.16
2020-03-20 20:00:00,54.44,3272.96,29.85,28.18,1.68,249.86,381.18
2020-03-20 21:00:00,83.77,4627.89,30.87,27.67,3.21,249.86,1030.03
2020-03-20 22:00:00,81.48,4774.62,27.51,31.1,3.59,249.86,1188.88
2020-03-20 23:00:00,83.25,4779.69,27.19,31.28,4.09,249.86,1356.36
2020-03-21 00:00:00,28.66,2343.5,29.01,27.66,1.36,249.86,221.13
2020-03-21 01:00:00,55.25,3556.22,30.04,27.62,2.42,249.86,596.55
2020-03-21 02:00:00,-0.01,1.79,29.33,28.74,0.6,249.86,0.07
2020-03-21 03:00:00,-0.01,1.78,29.63,29.41,0.23,249.86,0.03
2020-03-21 04:00:00,-0.01,1.79,29.91,29.84,0.07,249.86,0.01
2020-03-21 05:00:00,-0.01,1.82,30.18,30.16,0.02,249.86,0
2020-03-21 06:00:00,-0.01,1.79,30.42,30.41,0,249.86,0
2020-03-21 07:00:00,-0.01,1.79,30.62,30.61,0.01,249.86,0
2020-03-21 08:00:00,-0.01,116.36,30.82,30.75,0.07,249.86,0.54
2020-03-21 09:00:00,-0.01,20.31,29.13,27.85,1.28,249.86,1.81
2020-03-21 10:00:00,-0.01,1.76,29.34,28.53,0.81,249.86,0.1
2020-03-21 11:00:00,-0.01,1.76,29.51,29.16,0.36,249.86,0.04
2020-03-21 12:00:00,-0.01,1.77,29.75,29.55,0.2,249.86,0.02
2020-03-21 13:00:00,-0.01,1.78,29.97,29.85,0.12,249.86,0.02
2020-03-21 14:00:00,-0.01,1.75,30.17,30.08,0.09,249.86,0.01
2020-03-21 15:00:00,48.93,3070.37,28.39,30.28,1.88,249.86,401.59
2020-03-21 16:00:00,86.15,4745.31,30.36,27.92,2.44,249.86,802.09
2020-03-21 17:00:00,85.39,4761.22,30.63,27.62,3,249.86,992.43
2020-03-21 18:00:00,85.11,4805.77,27.46,31.02,3.56,249.86,1187.2
2020-03-21 19:00:00,85,4816.26,27.19,31.25,4.06,249.86,1356.44
2020-03-21 20:00:00,84.88,4736.79,30.48,27.79,2.69,249.86,884.83
2020-03-21 21:00:00,84.97,4766.01,30.65,27.49,3.16,249.86,1043.73
2020-03-21 22:00:00,84.97,4805.97,27.27,30.9,3.63,249.86,1210.05
2020-03-21 23:00:00,84.9,4811.42,27.05,31.15,4.1,249.86,1368.88
2020-03-22 00:00:00,81.79,4743.59,30.46,27.79,2.68,249.86,881.27
2020-03-22 01:00:00,53.1,4658.38,29.77,26.83,2.93,249.86,948.38
2020-03-22 02:00:00,-0.01,5.99,28.22,27.67,0.55,249.86,0.23
2020-03-22 03:00:00,-0.01,1.76,28.84,28.6,0.24,249.86,0.03
2020-03-22 04:00:00,-0.01,1.76,29.26,29.18,0.07,249.86,0.01
2020-03-22 05:00:00,-0.01,1.8,29.62,29.62,0,249.86,0
2020-03-22 06:00:00,-0.01,1.81,29.92,29.94,0.02,249.86,0
2020-03-22 07:00:00,-0.01,1.84,30.19,30.2,0.01,249.86,0
2020-03-22 08:00:00,-0.01,117.69,30.2,30.04,0.16,249.86,1.27
2020-03-22 09:00:00,-0.01,2.25,29,28.02,0.98,249.86,0.15
2020-03-22 10:00:00,62.32,4598.86,27.18,29.98,2.8,249.86,894.72
2020-03-22 11:00:00,37.5,3015.15,26.98,29.61,2.62,249.86,549.24
2020-03-22 12:00:00,42.54,3275.79,28.89,27.78,1.11,249.86,252.56
2020-03-22 13:00:00,64.78,4724.74,29.79,27.17,2.62,249.86,858.76
2020-03-22 14:00:00,64.62,4874.92,26.95,30.1,3.15,249.86,1066.96
2020-03-22 15:00:00,65.74,4882.24,26.69,30.26,3.58,249.86,1211.77
2020-03-22 16:00:00,64.95,4782.82,29.46,27.22,2.24,249.86,745.12
2020-03-22 17:00:00,65.69,4797.97,29.69,27.07,2.63,249.86,875.39
2020-03-22 18:00:00,71.19,4848.65,26.85,30.04,3.19,249.86,1073.59
2020-03-22 19:00:00,77.97,4843.5,26.43,30.1,3.67,249.86,1232.86
2020-03-22 20:00:00,81.08,4732.25,29.91,27.45,2.46,249.86,807.85
2020-03-22 21:00:00,79.65,4760.71,30.51,27.58,2.92,249.86,965.41
2020-03-22 22:00:00,79.8,4817.57,27.44,30.88,3.44,249.86,1151.8
2020-03-22 23:00:00,79.93,4837.41,27.19,31.09,3.9,249.86,1310.08
2020-03-23 00:00:00,80.09,4712.54,30.43,27.88,2.56,249.86,837.02
2020-03-23 01:00:00,79.63,4736.28,30.47,27.46,3.02,249.86,992.44
2020-03-23 02:00:00,29.98,2257.97,27.49,29.44,1.95,249.86,305.6
2020-03-23 03:00:00,-0.01,1.74,28.48,29.38,0.91,249.86,0.11
2020-03-23 04:00:00,-0.01,1.76,29.08,29.72,0.64,249.86,0.08
2020-03-23 05:00:00,-0.01,1.73,29.53,30,0.47,249.86,0.06
2020-03-23 06:00:00,-0.01,1.78,29.91,30.24,0.34,249.86,0.04
2020-03-23 07:00:00,-0.01,1.81,30.21,30.44,0.23,249.86,0.03
2020-03-23 08:00:00,-0.01,119.02,29.95,29.83,0.12,249.86,1.01
2020-03-23 09:00:00,1.09,247.18,29.21,28.18,1.02,249.86,17.56
2020-03-23 10:00:00,77,4831.26,27.14,30.39,3.25,249.86,1089.9
2020-03-23 11:00:00,4.19,674.59,27.61,29.19,1.58,249.86,73.86
2020-03-23 12:00:00,-0.01,1.74,28.45,29.4,0.95,249.86,0.11
2020-03-23 13:00:00,-0.01,1.73,28.97,29.65,0.67,249.86,0.08
2020-03-23 14:00:00,2.46,363.04,29.28,29.89,0.61,249.86,15.26
2020-03-23 15:00:00,80.55,4833.01,27.06,30.57,3.51,249.86,1178.09
2020-03-23 16:00:00,84.8,4702.23,30.3,27.78,2.53,249.86,825.06
2020-03-23 17:00:00,81.97,4735.89,30.65,27.63,3.02,249.86,993.61
2020-03-23 18:00:00,74.34,4831.8,27.33,30.8,3.47,249.86,1162.34
2020-03-23 19:00:00,-0.01,195.96,27.69,29,1.31,249.86,17.78
2020-03-23 20:00:00,75.68,4758.52,30.15,27.56,2.59,249.86,855.19
2020-03-23 21:00:00,79.95,4783.86,30.62,27.64,2.98,249.86,988.58
2020-03-23 22:00:00,79.48,4827.61,27.41,30.92,3.51,249.86,1174.9
2020-03-23 23:00:00,78.34,4851.21,27.14,31.1,3.96,249.86,1334.43
2020-03-24 00:00:00,79.41,4750.34,30.37,27.78,2.59,249.86,855.11
2020-03-24 01:00:00,77.48,4777.36,30.53,27.49,3.04,249.86,1008.05
2020-03-24 02:00:00,-0.01,331.54,28.78,28.84,0.06,249.86,1.42
2020-03-24 03:00:00,-0.01,1.8,29.32,29.4,0.08,249.86,0.01
2020-03-24 04:00:00,-0.01,1.77,29.67,29.81,0.13,249.86,0.02
2020-03-24 05:00:00,-0.01,1.77,29.99,30.11,0.12,249.86,0.02
2020-03-24 06:00:00,-0.01,1.77,30.25,30.34,0.09,249.86,0.01
2020-03-24 07:00:00,-0.01,1.75,30.47,30.52,0.04,249.86,0.01
2020-03-24 08:00:00,-0.01,128.31,30.25,30.02,0.23,249.86,2.03
2020-03-24 09:00:00,-0.01,3.29,29.2,27.88,1.32,249.86,0.3
2020-03-24 10:00:00,43.38,3268.2,27.67,29.36,1.7,249.86,384.78
2020-03-24 11:00:00,-0.01,262.53,27.75,28.98,1.23,249.86,22.41
2020-03-24 12:00:00,-0.01,1.68,28.53,29.33,0.8,249.86,0.09
2020-03-24 13:00:00,-0.01,1.67,29.05,29.61,0.56,249.86,0.07
2020-03-24 14:00:00,-0.02,143.56,29.44,29.87,0.43,249.86,4.32
2020-03-24 15:00:00,80.11,4834.39,26.9,30.23,3.33,249.86,1117.3
2020-03-24 16:00:00,82.07,4752.54,30.25,27.79,2.46,249.86,812.6
2020-03-24 17:00:00,84.5,4741.83,30.59,27.56,3.03,249.86,997.2
2020-03-24 18:00:00,48.29,3334.63,27.25,29.89,2.64,249.86,610.74
2020-03-24 19:00:00,-0.01,1.81,28.02,29.14,1.12,249.86,0.14
2020-03-24 20:00:00,50.61,2918.06,29.61,28.35,1.26,249.86,255.21
2020-03-24 21:00:00,85.65,4657.48,30.8,27.69,3.11,249.86,1005.16
2020-03-24 22:00:00,84.99,4803.95,27.39,31.03,3.63,249.86,1211.05
2020-03-24 23:00:00,84.73,4804.53,27.12,31.25,4.13,249.86,1378.26
2020-03-25 00:00:00,84.65,4722.96,30.53,27.78,2.75,249.86,902.48
2020-03-25 01:00:00,84.58,4742.13,30.8,27.58,3.21,249.86,1057.91
2020-03-25 02:00:00,33.68,2340.54,27.86,29.98,2.12,249.86,343.58
2020-03-25 03:00:00,-0.01,1.85,28.77,29.7,0.93,249.86,0.12
2020-03-25 04:00:00,-0.01,1.84,29.35,29.99,0.65,249.86,0.08
2020-03-25 05:00:00,-0.01,1.83,29.77,30.24,0.47,249.86,0.06
2020-03-25 06:00:00,-0.01,1.81,30.11,30.44,0.33,249.86,0.04
2020-03-25 07:00:00,-0.01,1.81,30.39,30.6,0.21,249.86,0.03
2020-03-25 08:00:00,-0.01,121.56,30.21,30.1,0.11,249.86,0.91
2020-03-25 09:00:00,-0.01,2.8,29.28,28.22,1.07,249.86,0.21
2020-03-25 10:00:00,65.09,4453.78,27.05,29.93,2.88,249.86,889.74
2020-03-25 11:00:00,37.85,2765.43,26.94,29.63,2.69,249.86,516.53
2020-03-25 12:00:00,-0.01,1.76,28.03,29.18,1.15,249.86,0.14
2020-03-25 13:00:00,-0.01,1.76,28.73,29.52,0.78,249.86,0.1
2020-03-25 14:00:00,2.38,380.12,29.14,29.82,0.68,249.86,18.07
2020-03-25 15:00:00,81.74,4840.96,27.2,30.78,3.59,249.86,1205.4
2020-03-25 16:00:00,82.5,4755.83,30.42,27.87,2.54,249.86,838.7
2020-03-25 17:00:00,82.96,4768.55,30.66,27.63,3.02,249.86,1000.93
2020-03-25 18:00:00,68.15,4851.96,26.96,30.41,3.45,249.86,1160.44
2020-03-25 19:00:00,59.9,4878.72,26.35,30.01,3.67,249.86,1242.08
2020-03-25 20:00:00,78.36,4766.55,30.07,27.78,2.29,249.86,758.01
2020-03-25 21:00:00,79.04,4785.85,30.53,27.67,2.86,249.86,950.93
2020-03-25 22:00:00,78.56,4840.59,27.38,30.83,3.44,249.86,1157.36
2020-03-25 23:00:00,78.18,4851.37,27.19,31.1,3.91,249.86,1316.3
2020-03-26 00:00:00,78.29,4749.23,30.41,27.86,2.54,249.86,838.75
2020-03-26 01:00:00,64.26,4465.12,30.34,27.47,2.88,249.86,891.29
2020-03-26 02:00:00,-0.01,3.82,28.59,27.92,0.67,249.86,0.18
2020-03-26 03:00:00,-0.01,1.74,29.08,28.77,0.31,249.86,0.04
2020-03-26 04:00:00,-0.01,1.75,29.41,29.3,0.11,249.86,0.01
2020-03-26 05:00:00,-0.01,1.74,29.73,29.7,0.03,249.86,0
2020-03-26 06:00:00,-0.01,1.74,30,30,0,249.86,0
2020-03-26 07:00:00,-0.01,1.73,30.23,30.22,0.01,249.86,0
2020-03-26 08:00:00,-0.01,119.08,29.87,29.59,0.28,249.86,2.32
2020-03-26 09:00:00,-0.01,2.8,29.16,28.16,1,249.86,0.2
2020-03-26 10:00:00,63.23,3997.45,27.48,29.95,2.47,249.86,685.61
2020-03-26 11:00:00,0,370.55,28.14,29.46,1.32,249.86,33.97
2020-03-26 12:00:00,-0.01,1.72,28.8,29.65,0.85,249.86,0.1
2020-03-26 13:00:00,-0.01,1.7,29.25,29.84,0.59,249.86,0.07
2020-03-26 14:00:00,-0.01,1.68,29.59,30.01,0.42,249.86,0.05
2020-03-26 15:00:00,73.37,4504.15,27.46,30.62,3.16,249.86,987.77
2020-03-26 16:00:00,81.84,4767.14,30.39,27.86,2.53,249.86,836.64
2020-03-26 17:00:00,81.86,4784.39,30.75,27.7,3.05,249.86,1013.31
2020-03-26 18:00:00,68.51,4858.22,27.55,31.07,3.52,249.86,1188.28
2020-03-26 19:00:00,60.13,4887.44,27.15,30.9,3.75,249.86,1272.38
2020-03-26 20:00:00,76.3,4766.32,30.24,27.9,2.33,249.86,772.26
2020-03-26 21:00:00,79.83,4781.29,30.75,27.81,2.94,249.86,975.66
2020-03-26 22:00:00,80.1,4824,27.5,31.06,3.56,249.86,1191.36
2020-03-26 23:00:00,79.81,4834.23,27.18,31.25,4.07,249.86,1364.36
2020-03-27 00:00:00,79.72,4746.78,30.57,27.88,2.68,249.86,883.47
2020-03-27 01:00:00,50.15,3389.57,29.78,27.27,2.51,249.86,590.62
2020-03-27 02:00:00,-0.01,1.79,28.92,28.21,0.7,249.86,0.09
2020-03-27 03:00:00,-0.01,1.73,29.24,28.96,0.28,249.86,0.03
2020-03-27 04:00:00,-0.01,1.73,29.55,29.45,0.1,249.86,0.01
2020-03-27 05:00:00,-0.01,1.75,29.85,29.81,0.03,249.86,0
2020-03-27 06:00:00,-0.01,1.78,30.1,30.08,0.01,249.86,0
2020-03-27 07:00:00,-0.01,1.73,30.31,30.29,0.02,249.86,0
2020-03-27 08:00:00,-0.01,156.34,29.7,29.32,0.38,249.86,4.15
2020-03-27 09:00:00,0.02,161.89,29.03,27.94,1.09,249.86,12.3
2020-03-27 10:00:00,62.33,4877.39,27.07,30.33,3.26,249.86,1103.73
2020-03-27 11:00:00,4.76,809.07,27.88,29.45,1.57,249.86,88.06
2020-03-27 12:00:00,-0.01,1.62,28.64,29.55,0.91,249.86,0.1
2020-03-27 13:00:00,-0.01,1.64,29.11,29.74,0.63,249.86,0.07
2020-03-27 14:00:00,-0.01,1.66,29.46,29.91,0.45,249.86,0.05
2020-03-27 15:00:00,76.74,4733.14,27.28,30.53,3.24,249.86,1065.25
2020-03-27 16:00:00,82.71,4746.42,30.42,27.94,2.49,249.86,819.62
2020-03-27 17:00:00,82.25,4774.49,30.78,27.77,3.01,249.86,997.49
2020-03-27 18:00:00,81.81,4834.96,27.62,31.16,3.54,249.86,1189.43
2020-03-27 19:00:00,13.85,1326.31,27.74,29.75,2,249.86,184.49
2020-03-27 20:00:00,47.37,2847.91,29.53,28.5,1.03,249.86,203.4
2020-03-27 21:00:00,81.27,4693.15,30.81,27.77,3.05,249.86,992.49
2020-03-27 22:00:00,75.73,4852.55,27.53,30.99,3.46,249.86,1165.64
2020-03-27 23:00:00,80.17,4854.86,27.22,31.14,3.92,249.86,1322.32
2020-03-28 00:00:00,80.17,4723.1,30.48,27.88,2.6,249.86,853.55
2020-03-28 01:00:00,77.95,4756.93,30.62,27.58,3.04,249.86,1003.8
2020-03-28 02:00:00,38.45,3412.8,27.63,29.95,2.32,249.86,548.66
2020-03-28 03:00:00,60.12,4909.15,26.4,29.99,3.59,249.86,1223.79
2020-03-28 04:00:00,24.74,2394.59,28.55,27.31,1.24,249.86,206.11
2020-03-28 05:00:00,-0.01,3.03,28.53,27.67,0.86,249.86,0.18
2020-03-28 06:00:00,-0.01,1.68,28.9,28.37,0.53,249.86,0.06
2020-03-28 07:00:00,-0.01,1.67,29.24,29.04,0.2,249.86,0.02
2020-03-28 08:00:00,-0.01,163.85,28.97,28.69,0.27,249.86,3.08
2020-03-28 09:00:00,-0.01,2.9,28.48,27.58,0.9,249.86,0.18
2020-03-28 10:00:00,-0.01,1.63,28.74,28.23,0.51,249.86,0.06
2020-03-28 11:00:00,-0.01,1.65,29.03,28.85,0.18,249.86,0.02
2020-03-28 12:00:00,-0.01,1.67,29.31,29.24,0.07,249.86,0.01
2020-03-28 13:00:00,-0.01,1.67,29.55,29.53,0.01,249.86,0
2020-03-28 14:00:00,15.08,1369.3,29.02,29.72,0.7,249.86,66.22
2020-03-28 15:00:00,75.15,4862.9,27.2,30.48,3.28,249.86,1108.28
2020-03-28 16:00:00,75.21,4776.83,30.05,27.78,2.26,249.86,749.86
2020-03-28 17:00:00,75.21,4794.46,30.36,27.62,2.73,249.86,909.98
2020-03-28 18:00:00,75.19,4854.26,27.44,30.76,3.32,249.86,1117.53
2020-03-28 19:00:00,75.2,4872.35,27.13,30.9,3.77,249.86,1275.04
2020-03-28 20:00:00,74.95,4785.51,30.31,27.88,2.42,249.86,804.89
2020-03-28 21:00:00,75.15,4808.72,30.57,27.68,2.88,249.86,962.48
2020-03-28 22:00:00,75.15,4853.34,27.45,30.88,3.42,249.86,1153.12
2020-03-28 23:00:00,75.15,4851.45,27.2,31.08,3.89,249.86,1308.46
2020-03-29 00:00:00,69.92,4757.27,30.26,27.72,2.54,249.86,838.54
2020-03-29 01:00:00,-0.01,90.6,28.96,28.16,0.81,249.86,5.07
