datetime,tail24,tail24_avg,evap,infl,losses,rel1,rel2,rel3,rel_tol,engr1,engr2,engr3,cond1,cond2,cond3,str1,str2,str3,run_g1,run_g2,run_g3,run_c1,run_c2,run_c3,spillway,irr,camp,demand,derate,outage,stor,fore24
2018-12-31,82.58419354838708,82.13451612903226,0.8449290322580644,2.573845161290323,0.10588064516129032,0.0,5.420806451612902,5.021116129032259,10.441922580645162,0.0,917732.2580645161,849883.8709677419,0.0,1.9451612903225806,0.42903225806451617,5181.612903225807,0.3225806451612903,423.4516129032258,31935.199999999983,4167.932258064517,7178.7774193548385,1522.0999999999992,10.01290322580645,64.9516129032258,0.0,0.0,6780.0,10.451612903225806,1.2580645161290323,100.0,7378.130296774195,150.98806451612901
2019-01-31,82.79387096774192,82.21451612903228,0.9344870967741938,1.6484838709677418,0.345883870967742,0.0,5.459899999999998,5.390674193548386,10.850574193548388,0.0,912996.7741935484,901935.4838709678,0.0,1.7483870967741937,1.1677419354838714,4814.8387096774195,23.225806451612904,408.93548387096774,31935.199999999983,4493.635483870966,7484.229032258065,1522.0999999999992,42.680645161290315,80.82258064516131,0.0,0.0,7235.419354839033,10.774193548387096,6.096774193548387,100.0,7098.515329032259,150.18000000000004
2019-02-28,82.70464285714287,83.08178571428572,1.1755785714285716,1.0797285714285711,0.4543321428571429,0.0,8.499496428571431,8.173560714285715,16.67305714285714,0.0,1400435.7142857143,1344735.7142857143,0.0,0.5464285714285715,0.0,5103.928571428572,0.0,455.0,31935.199999999986,4877.675,7851.992857142856,1522.0999999999992,57.639285714285684,85.3,0.0,0.0,6303.607142857143,16.607142857142858,13.714285714285714,100.0,6707.845735714286,149.0175
2019-03-31,82.96870967741935,83.53000000000002,1.2395580645161295,0.5486483870967743,1.3518612903225808,0.0,9.882245161290324,9.665235483870967,19.54748064516129,0.0,1580516.1290322582,1544232.2580645161,0.0,0.0,0.0,4801.290322580645,0.0,450.19354838709677,31935.199999999983,5396.812903225806,8358.061290322581,1522.0999999999992,59.29999999999997,85.30000000000003,0.0,0.0,4334.774193548387,19.532258064516128,25.838709677419356,100.0,6109.068032258065,147.1538709677419
2019-04-30,83.90966666666667,83.59600000000002,1.2111133333333333,0.2743866666666666,1.779513333333333,0.30529,9.879806666666667,9.696663333333337,19.88176,44880.0,1520300.0,1492300.0,0.0,0.0,0.0,5220.666666666667,8.0,497.8,31935.199999999986,5971.02,8925.45,1522.0999999999992,59.29999999999997,85.30000000000001,0.0,0.0,3985.7333333330002,19.860000000000003,41.0,100.0,5421.106426666667,144.87133333333335
2019-05-31,83.70096774193551,82.98774193548387,0.8881161290322579,1.8063806451612905,1.0397935483870966,4.387961290322581,6.557980645161292,5.927232258064514,16.873174193548387,641377.4193548387,969635.4838709678,875025.8064516129,0.0,0.2870967741935484,0.0,4990.322580645161,22.580645161290324,493.1290322580645,10395.529032258068,6466.396774193548,9389.735483870969,1522.0999999999992,60.80967741935486,85.30000000000003,0.0,0.0,8886.09677419355,16.870967741935484,55.25806451612903,26.774193548387096,4793.630500000001,142.62838709677422
2019-06-30,83.85333333333334,82.40500000000002,0.5995833333333334,6.732376666666668,0.02274,4.598356666666667,4.558206666666667,4.670133333333333,13.826696666666665,654760.0,650260.0,666346.6666666666,0.0,0.0,0.0,5025.0,0.0,458.23333333333335,387.8400000000001,6773.500000000001,9686.12,1522.0999999999992,62.90000000000003,85.30000000000001,0.0,0.0,8528.966666666332,13.7,63.7,2.933333333333333,4435.659343333333,141.2693333333333
2019-07-31,83.75225806451614,81.92967741935486,0.5340548387096775,16.33686129032258,0.0,3.707261290322581,3.5196548387096773,3.039851612903226,10.266767741935485,530212.9032258064,503287.0967741936,431583.87096774194,0.0,0.2903225806451613,0.0,4969.677419354839,24.838709677419356,437.9032258064516,638.1354838709677,7022.5,9920.593548387098,1522.0999999999992,66.59999999999997,85.30000000000003,0.0,0.0,8086.645161290968,10.225806451612904,63.483870967741936,0.0,4473.675629032256,141.4177419354839
2019-08-31,83.92096774193547,81.65645161290323,0.6729193548387097,85.71109677419356,0.0,2.9163903225806456,2.934545161290323,2.657458064516129,8.5083935483871,446870.96774193546,449429.03225806454,406354.8387096774,0.0,0.2032258064516129,0.22903225806451613,5010.0,0.0,405.3225806451613,856.7387096774193,7232.76129032258,10102.264516129031,1522.0999999999992,68.2548387096774,87.20000000000003,0.0,0.0,7144.451612903225,8.709677419354838,33.29032258064516,0.0,5783.682341935484,146.0077419354839
2019-09-30,84.32233333333332,83.18433333333334,0.8993766666666666,57.682796666666654,0.0,7.015193333333334,6.643686666666666,6.58186,20.24074,1195486.6666666667,1132126.6666666667,1120550.0,0.0,0.0,0.0,5194.0,0.3333333333333333,434.3333333333333,1141.9733333333336,7504.696666666667,10367.58,1522.0999999999992,69.29999999999997,88.40000000000005,0.0,0.0,7765.099999999333,20.266666666666666,0.8,0.0,7752.99792,152.03400000000002
2019-10-31,83.79258064516131,82.60419354838712,0.9893161290322581,10.151154838709678,0.0,5.4342612903225795,5.524603225806452,5.125151612903226,16.084016129032257,931087.0967741936,946519.3548387097,875774.1935483871,0.0,0.0,0.0,5440.967741935484,0.0,475.258064516129,1524.558064516129,7881.493548387098,10722.080645161286,1522.0999999999992,69.29999999999998,88.40000000000005,0.0,0.0,8431.35483871,16.032258064516128,0.0,0.0,7886.347616129031,152.41193548387096
2019-11-30,83.60533333333333,82.54366666666667,0.8322666666666664,3.0470133333333327,0.13898333333333335,5.391766666666666,5.67932,3.5714199999999994,14.64250666666667,910440.0,961583.3333333334,600266.6666666666,0.0,0.0,0.06666666666666667,5500.0,37.0,442.6333333333333,1852.503333333333,8221.999999999998,10962.4,1166.943333333333,69.29999999999997,88.45666666666666,0.0,0.0,9063.966666666667,14.566666666666666,0.0,26.666666666666668,7578.613493333333,151.5556666666667
2019-12-31,83.06870967741936,82.29354838709678,0.8310064516129031,1.668996774193549,0.8217129032258065,4.235893548387097,4.159816129032258,5.180116129032258,13.57582580645161,700487.0967741936,687570.9677419355,860277.4193548387,0.054838709677419356,0.267741935483871,0.0,4598.064516129032,15.483870967741936,405.7741935483871,2137.16129032258,8509.732258064514,11255.54193548387,0.41290322580645167,70.96451612903228,88.5,0.0,0.0,7876.967741935161,13.435483870967742,4.741935483870968,0.0,7168.046329032257,150.38193548387096
2020-01-31,83.12838709677418,82.59903225806454,0.9068,1.1549129032258065,0.4922161290322581,4.5855483870967735,4.967319354838709,5.500577419354839,15.053445161290323,736335.4838709678,799329.0322580645,890025.8064516129,0.0,0.667741935483871,0.532258064516129,5067.741935483871,16.129032258064516,426.5806451612903,2406.532258064516,8796.82258064516,11598.893548387096,0.8000000000000004,76.54516129032262,95.77096774193554,0.0,0.0,8799.612903225483,14.96774193548387,12.96774193548387,0.0,6741.115893548386,149.11806451612907
2020-02-29,83.3551724137931,83.20827586206897,1.1225724137931032,0.39277241379310346,0.9360655172413792,6.349306896551725,6.774627586206897,6.506365517241378,19.630299999999995,998955.1724137932,1068858.6206896552,1027324.1379310344,0.0,0.0,0.0,4724.137931034483,0.0,429.2068965517241,2747.744827586207,9162.724137931034,11964.04482758621,0.8000000000000004,81.90000000000005,95.90000000000005,0.0,0.0,9673.551724137931,19.551724137931036,23.79310344827586,0.0,6205.757206896553,147.46241379310345
2020-03-31,83.47322580645165,83.0577419354839,1.1663548387096774,0.3130258064516129,1.3978516129032257,5.985793548387098,6.438496774193547,6.521538709677419,18.94582903225806,910767.7419354839,982570.9677419355,994477.4193548387,0.0,0.0,0.0,4907.741935483871,0.6451612903225806,471.7096774193548,3128.6741935483874,9582.103225806452,12366.96129032258,0.8000000000000004,81.90000000000005,95.90000000000005,0.0,0.0,10292.35483871,18.93548387096774,38.41935483870968,0.0,5529.155487096775,145.24161290322579
2020-04-30,84.79466666666666,82.96433333333334,1.13634,0.72896,1.1732733333333334,5.898746666666666,6.343446666666668,6.114633333333333,18.35682666666667,865283.3333333334,932506.6666666666,896403.3333333334,0.0,0.0,0.33999999999999997,4862.0,0.0,482.26666666666665,3475.1466666666665,9955.116666666667,12737.710000000001,0.8000000000000004,81.90000000000005,96.6333333333334,0.0,0.0,10110.933333333332,18.366666666666667,52.7,0.0,4902.0303933333325,143.02766666666665
2020-05-31,84.1658064516129,82.73,0.8331483870967743,0.6214774193548388,0.850983870967742,5.325045161290324,5.728767741935483,5.36228064516129,16.4160935483871,751209.6774193548,810635.4838709678,756838.7096774194,0.0,0.23548387096774193,0.0,5235.4838709677415,0.0,495.3225806451613,3822.9677419354834,10325.12258064516,13098.33548387097,0.8000000000000004,85.09999999999995,100.30000000000004,0.0,0.0,8856.096774193225,16.35483870967742,66.38709677419355,0.0,4337.035758064515,140.8758064516129
2020-06-30,84.324,82.23400000000001,0.5653,1.61998,1.1572600000000002,4.29272,4.58884,4.07944,12.961000000000002,588480.0,632520.0,561600.0,0.0,0.0,0.0,5238.0,0.0,487.0,4004.1400000000003,10525.7,13276.5,0.8,85.1,100.3,0.0,0.0,10423.4,12.8,73.8,0.0,4044.5612799999994,139.7
